Protein stable ID	Gene name
ENSMUSP00000158230	Gpr137
ENSMUSP00000157489	Gpr137
ENSMUSP00000158264	Gpr137
ENSMUSP00000097370	Gpr137
ENSMUSP00000157950	Gpr137
ENSMUSP00000097364	Gpr137
ENSMUSP00000157604	Gpr137
ENSMUSP00000158431	Gpr137
ENSMUSP00000157846	Gpr137
ENSMUSP00000108728	Kir3dl1
ENSMUSP00000108729	Kir3dl1
ENSMUSP00000090025	Gm10272
ENSMUSP00000074876	Gm10024
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
ENSMUSP00000135962	Gm10142
	Gm2033
	Gm7082
	Gm48179
	Mir29b-2
	Mir29c
	Gm37366
	Gm37132
ENSMUSP00000090024	Krtap12-1
ENSMUSP00000034014	Fgf20
ENSMUSP00000112756	Fgf20
ENSMUSP00000027863	Atp1b1
	Atp1b1
ENSMUSP00000141777	Atp1b1
	Atp1b1
ENSMUSP00000137358	Gm10100
	Gm8417
	Gm8417
	Gm29802
	Notumos
	Gm16976
	Gm42912
ENSMUSP00000151937	Gm18596
ENSMUSP00000071163	Rcc2
ENSMUSP00000117448	Rcc2
	Rcc2
	Rcc2
ENSMUSP00000038144	Rcc2
	
	
	
	
	
	
	
	
	
	
	Gm42911
ENSMUSP00000129711	Skp1
ENSMUSP00000038744	Skp1
	Skp1
ENSMUSP00000131833	Skp1
ENSMUSP00000104700	Skp1
ENSMUSP00000112294	Skp1
	Mkrn1-ps1
	Gm48178
ENSMUSP00000151736	Gm9736
ENSMUSP00000083193	Caln1
ENSMUSP00000143823	Caln1
ENSMUSP00000144225	Caln1
ENSMUSP00000106918	Caln1
ENSMUSP00000106919	Caln1
ENSMUSP00000070241	Micu3
ENSMUSP00000118883	Micu3
	Micu3
	Gm14176
ENSMUSP00000105149	Vstm2l
ENSMUSP00000129915	Gm3233
ENSMUSP00000130008	Gm3238
ENSMUSP00000007212	Psmd2
ENSMUSP00000156035	Psmd2
ENSMUSP00000127496	Psmd2
	Psmd2
	Psmd2
	Psmd2
ENSMUSP00000156092	Psmd2
ENSMUSP00000156260	Psmd2
	Psmd2
	Gm10044
ENSMUSP00000130212	Gm7138
ENSMUSP00000063887	Slc24a5
	Slc24a5
	Slc24a5
ENSMUSP00000132276	Gm3250
ENSMUSP00000136480	Gm7137
	Gm3618
ENSMUSP00000151514	Gm9639
	E330034G19Rik
ENSMUSP00000136230	Gm19668
	Gm37732
	Gm26685
ENSMUSP00000093145	Gm9507
ENSMUSP00000136824	Gm9507
	D630023O14Rik
	Gm37853
ENSMUSP00000139550	Krtap10-4
	Gm6581
	Gm37184
ENSMUSP00000151758	Krtap10-10
	Gm15006
	E330034G19Rik
	E330034G19Rik
	E330034G19Rik
	E330034G19Rik
	E330034G19Rik
	Bud13
ENSMUSP00000074490	Bud13
ENSMUSP00000114276	Bud13
	Bud13
	Bud13
ENSMUSP00000150076	Bud13
ENSMUSP00000152023	Gm36176
	Gm47184
	Gm15003
ENSMUSP00000151795	Gm3285
ENSMUSP00000021645	Dcaf4
ENSMUSP00000152108	Dcaf4
	Dcaf4
ENSMUSP00000152717	Dcaf4
	Dcaf4
	Dcaf4
	Dcaf4
	Dcaf4
	Gm15005
	Nrp2
ENSMUSP00000099886	Nrp2
ENSMUSP00000074642	Nrp2
ENSMUSP00000027112	Nrp2
ENSMUSP00000109792	Nrp2
ENSMUSP00000069379	Nrp2
ENSMUSP00000109794	Nrp2
	Vgll4
ENSMUSP00000032459	Vgll4
	Vgll4
	Vgll4
ENSMUSP00000123139	Vgll4
ENSMUSP00000118618	Vgll4
	Vgll4
	Gm15004
ENSMUSP00000059570	Lrrc3
ENSMUSP00000114903	Tceal3
ENSMUSP00000123502	Tceal3
	Tceal3
	Tceal3
ENSMUSP00000059401	Tceal3
ENSMUSP00000108724	Tceal3
ENSMUSP00000117087	Tceal3
	Gm12207
ENSMUSP00000029179	Tti1
ENSMUSP00000116592	Tti1
	Tti1
ENSMUSP00000105148	Tti1
ENSMUSP00000084055	Tcf7
ENSMUSP00000104699	Tcf7
ENSMUSP00000158937	Tcf7
ENSMUSP00000101040	Trpm2
	Trpm2
	Trpm2
	Trpm2
	Trpm2
	Trpm2
	Trpm2
ENSMUSP00000151231	Trpm2
ENSMUSP00000101038	Trpm2
	Trpm2
	Gm43418
	Gm55914
	Gm42894
ENSMUSP00000083187	Galnt17
ENSMUSP00000125395	Galnt17
	Galnt17
	Galnt17
	Galnt17
	Mir7666
	Gm45725
ENSMUSP00000090910	Ces3a
	Ces3a
	Ces3a
ENSMUSP00000090911	Ces3a
	Ces3a
ENSMUSP00000029344	Mfsd1
	Mfsd1
ENSMUSP00000063549	Tmsb15b2
ENSMUSP00000107595	Hnrnpa3
ENSMUSP00000107593	Hnrnpa3
	Hnrnpa3
ENSMUSP00000107592	Hnrnpa3
ENSMUSP00000116125	Hnrnpa3
ENSMUSP00000126069	Hnrnpa3
ENSMUSP00000088298	Hnrnpa3
	Vmn2r-ps110
	Gm14502
	Vmn2r-ps111
ENSMUSP00000111225	Ssxb14
	Gm17805
	Gm54788
	Gm48267
ENSMUSP00000032461	Tamm41
	Tamm41
	Tamm41
ENSMUSP00000134105	Tamm41
ENSMUSP00000133340	Tamm41
ENSMUSP00000116995	Tamm41
	Tamm41
	Tamm41
	Gm48239
ENSMUSP00000070261	B630019K06Rik
	Gm55986
ENSMUSP00000099709	Trit1
	Trit1
	Trit1
ENSMUSP00000153647	Fezf2
ENSMUSP00000022262	Fezf2
ENSMUSP00000153090	Fezf2
	Gm14504
	Gm5752
	Cyp2d38-ps
	Gm16479
	Gm14510
ENSMUSP00000152501	Zfyve1
ENSMUSP00000042224	Zfyve1
	Zfyve1
ENSMUSP00000152864	Zfyve1
	Zfyve1
	Zfyve1
	
	
	
	
	
	
	
	
ENSMUSP00000069674	Klhl18
ENSMUSP00000143384	Klhl18
ENSMUSP00000143717	Klhl18
ENSMUSP00000143634	Klhl18
	Klhl18
ENSMUSP00000142820	Klhl18
	Klhl18
ENSMUSP00000100623	Fthl17b
	Gm14509
ENSMUSP00000075195	Fthl17c
	Gm14457
ENSMUSP00000100621	Fthl17d
	Gm56746
	Gm7489
	Gm26933
	Gm9431
	Gm14865
ENSMUSP00000094254	Fthl17e
	Gm56656
	Gm14503
	Fthl17-ps1
ENSMUSP00000039507	Macrod1
	Gm14864
ENSMUSP00000100068	Ssxb10
	Gm49490
	Gm49490
ENSMUSP00000023075	C1qtnf6
	C1qtnf6
ENSMUSP00000155221	C1qtnf6
	C1qtnf6
ENSMUSP00000155188	C1qtnf6
	Gm24578
	D030051J21Rik
ENSMUSP00000153106	Gm49355
	A630014C17Rik
	Gm8515
	Gm412
ENSMUSP00000153430	Cep15
ENSMUSP00000108288	Cep15
ENSMUSP00000126960	Cep15
ENSMUSP00000153287	Cep15
	Cep15
ENSMUSP00000153505	Cep15
ENSMUSP00000153330	Cep15
ENSMUSP00000153402	Cep15
	Cep15
ENSMUSP00000153352	Cep15
ENSMUSP00000153588	Cep15
	Cep15
	Cep15
ENSMUSP00000153288	Cep15
	Cep15
	Cep15
ENSMUSP00000153272	Cep15
	Cep15
	Cep15
	Gm37601
ENSMUSP00000021288	Usp43
	Usp43
	Usp43
ENSMUSP00000104317	Usp43
ENSMUSP00000029846	Ccn1
ENSMUSP00000131962	Pparg
ENSMUSP00000145525	Pparg
ENSMUSP00000145083	Pparg
	Pparg
ENSMUSP00000144975	Pparg
ENSMUSP00000000450	Pparg
	Pparg
ENSMUSP00000037624	Ssxb1
ENSMUSP00000124852	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000081004	Selenop
ENSMUSP00000125632	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124305	Selenop
ENSMUSP00000124580	Selenop
	Selenop
ENSMUSP00000125505	Selenop
	Gm18717
	Gm54798
ENSMUSP00000109010	Flrt1
	Gm42897
ENSMUSP00000063510	Dram2
	Dram2
ENSMUSP00000119227	Dram2
ENSMUSP00000112680	Dram2
	Dram2
ENSMUSP00000029507	Dram2
ENSMUSP00000118821	Dram2
ENSMUSP00000118686	Dram2
ENSMUSP00000117078	Dram2
	Gm42896
	Gm43165
	Gm43166
ENSMUSP00000025679	Otub1
ENSMUSP00000115195	Otub1
	Otub1
ENSMUSP00000122945	Otub1
	Otub1
ENSMUSP00000121642	Ssxb6
ENSMUSP00000086792	Ssxb3
ENSMUSP00000086797	Ssxb3
	Gm12923
ENSMUSP00000002457	Bmp8b
	Bmp8b
ENSMUSP00000073751	Prom1
ENSMUSP00000142483	Prom1
ENSMUSP00000129909	Prom1
ENSMUSP00000084707	Prom1
ENSMUSP00000128978	Prom1
ENSMUSP00000142375	Prom1
ENSMUSP00000142632	Prom1
ENSMUSP00000030973	Prom1
	Prom1
ENSMUSP00000142677	Prom1
	Prom1
	Prom1
	Prom1
	Prom1
ENSMUSP00000143403	Prom1
	Prom1
ENSMUSP00000137557	Prom1
ENSMUSP00000136483	Prom1
ENSMUSP00000084709	Prom1
	Gm6722
	Mir6944
ENSMUSP00000120465	Pdlim7
	Pdlim7
	Pdlim7
ENSMUSP00000047173	Pdlim7
ENSMUSP00000070153	Pdlim7
ENSMUSP00000064219	Pdlim7
ENSMUSP00000119753	Pdlim7
	Pdlim7
ENSMUSP00000121614	Pdlim7
	Pdlim7
ENSMUSP00000118867	Pdlim7
ENSMUSP00000138572	Rbm25
ENSMUSP00000138573	Rbm25
ENSMUSP00000048470	Rbm25
ENSMUSP00000138665	Rbm25
ENSMUSP00000138669	Rbm25
ENSMUSP00000138565	Rbm25
ENSMUSP00000138410	Rbm25
ENSMUSP00000138625	Rbm25
	Rbm25
	Rbm25
ENSMUSP00000138416	Rbm25
	Rbm25
	Rbm25
	Rbm25
	Rbm25
	Rbm25
	Rbm25
	Rbm25
	Gm4462
ENSMUSP00000124991	4931429L15Rik
ENSMUSP00000123966	4931429L15Rik
ENSMUSP00000128017	4931429L15Rik
ENSMUSP00000040717	Cox8a
ENSMUSP00000157524	Cox8a
ENSMUSP00000144233	Eif4g1
ENSMUSP00000143861	Eif4g1
ENSMUSP00000047678	Eif4g1
ENSMUSP00000111123	Eif4g1
ENSMUSP00000116029	Eif4g1
ENSMUSP00000073506	Eif4g1
ENSMUSP00000144320	Eif4g1
ENSMUSP00000144594	Eif4g1
ENSMUSP00000144107	Eif4g1
ENSMUSP00000156280	Eif4g1
ENSMUSP00000117587	Eif4g1
ENSMUSP00000111117	Eif4g1
ENSMUSP00000119215	Eif4g1
ENSMUSP00000115230	Eif4g1
ENSMUSP00000111121	Eif4g1
ENSMUSP00000143999	Eif4g1
ENSMUSP00000111120	Eif4g1
ENSMUSP00000120035	Eif4g1
ENSMUSP00000120698	Eif4g1
	Eif4g1
	Eif4g1
	Eif4g1
	Eif4g1
ENSMUSP00000156364	Eif4g1
	Eif4g1
	Gm17244
	Gm17244
ENSMUSP00000046598	Senp1
	Senp1
ENSMUSP00000138032	Senp1
ENSMUSP00000138056	Senp1
	Senp1
	Senp1
ENSMUSP00000138394	Senp1
	Senp1
	Senp1
ENSMUSP00000099708	Oxct2b
	Gm14500
	Gm6797
	Gm6798
ENSMUSP00000044044	Padi6
ENSMUSP00000123490	Padi6
	Padi6
	Gm9430
ENSMUSP00000139040	Ssxb8
ENSMUSP00000099213	Ssxb8
ENSMUSP00000157824	Naa40
ENSMUSP00000025675	Naa40
ENSMUSP00000157616	Naa40
	Naa40
	Naa40
	Gm39329
ENSMUSP00000100066	Ssxb13
	4930448E22Rik
	4930448E22Rik
	4930448E22Rik
	4930448E22Rik
ENSMUSP00000099733	Nfe2l2
	Nfe2l2
	Gm31374
	Gm31374
ENSMUSP00000111247	Ssxb9
ENSMUSP00000021287	Cfap52
ENSMUSP00000116496	Cfap52
	Cfap52
	Cfap52
	Gm47141
	Gm47141
	Gm47144
	Gm31432
	Gm31432
	Gm22659
	Gm48945
	Gm22805
	Vps37a
ENSMUSP00000096415	Vps37a
	Vps37a
	Vps37a
ENSMUSP00000158798	Vps37a
	Vps37a
	Vps37a
	Gm31557
	Gm31557
	Gm31557
	Gm56200
	Gm13656
	Gm13669
	Gm8863
	Gm13670
ENSMUSP00000023931	Ssxb2
ENSMUSP00000100065	Ssxb2
ENSMUSP00000149628	Cnn1
ENSMUSP00000001384	Cnn1
ENSMUSP00000149514	Cnn1
ENSMUSP00000150665	Cnn1
	Cnn1
ENSMUSP00000030404	Ppie
	Ppie
	Ppie
	Ppie
	1700001O22Rik
ENSMUSP00000058055	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	1700001O22Rik
	Gm22113
	Gm54802
	Gm56653
ENSMUSP00000114858	Rcor2
ENSMUSP00000063335	Rcor2
ENSMUSP00000108996	Rcor2
	Rcor2
	Gm43408
	Gm43070
	Gm22394
	Gm22871
	Gm43071
ENSMUSP00000101036	Cfap410
	Cfap410
	Cfap410
ENSMUSP00000101037	Cfap410
	Cfap410
	Cfap410
	Cfap410
	Cfap410
ENSMUSP00000111236	Ssxb15
	Gm38271
ENSMUSP00000069544	Iqcj
ENSMUSP00000086787	Ssxb5
	Gm44079
ENSMUSP00000138212	Iqschfp
ENSMUSP00000111223	Ssxb16
ENSMUSP00000099819	Vdac1
	Vdac1
ENSMUSP00000116919	Vdac1
	Vdac1
ENSMUSP00000020673	Vdac1
	Gm36355
ENSMUSP00000145431	Tsen2
ENSMUSP00000038211	Tsen2
	Tsen2
	Tsen2
	Tsen2
	Gm15216
ENSMUSP00000029845	Ddah1
ENSMUSP00000112747	Ddah1
	Ddah1
ENSMUSP00000107867	Mospd2
ENSMUSP00000107866	Mospd2
ENSMUSP00000004715	Mospd2
	Mospd2
	Mospd2
	Mospd2
	Mospd2
	Mospd2
	Mospd2
ENSMUSP00000026381	Padi4
	Padi4
	Padi4
	Padi4
ENSMUSP00000091349	Megf11
ENSMUSP00000065353	Megf11
	Megf11
	Megf11
ENSMUSP00000114035	Megf11
	Megf11
	Megf11
ENSMUSP00000120514	Megf11
	Megf11
ENSMUSP00000128672	Megf11
	Rpl36a-ps2
	Bcl10
ENSMUSP00000029842	Bcl10
	Bcl10
ENSMUSP00000086356	Mkrn2os
ENSMUSP00000108580	Mkrn2os
	Gm48603
	Gm48600
	Gm48601
	Gm48602
	Gm48595
	Gm25668
	Gm48594
ENSMUSP00000154896	Pfkm
ENSMUSP00000132803	Pfkm
ENSMUSP00000155809	Pfkm
ENSMUSP00000155453	Pfkm
ENSMUSP00000059801	Pfkm
	Gm8438
ENSMUSP00000000449	Mkrn2
	Mkrn2
	Mkrn2
	Gm48592
ENSMUSP00000020522	Pfkl
	Pfkl
	Pfkl
	Pfkl
	Pfkl
ENSMUSP00000151375	Pfkl
ENSMUSP00000151752	Pfkl
	Pfkl
ENSMUSP00000138396	Gapdhrt
ENSMUSP00000032557	Mark2
ENSMUSP00000127827	Mark2
ENSMUSP00000025921	Mark2
ENSMUSP00000129506	Mark2
ENSMUSP00000131684	Mark2
ENSMUSP00000128549	Mark2
ENSMUSP00000126468	Mark2
	Mark2
ENSMUSP00000128560	Mark2
ENSMUSP00000132482	Mark2
ENSMUSP00000126753	Mark2
ENSMUSP00000129490	Mark2
ENSMUSP00000125944	Mark2
ENSMUSP00000129067	Mark2
	Mark2
	Mark2
ENSMUSP00000129894	Mark2
ENSMUSP00000128779	Mark2
ENSMUSP00000129924	Mark2
ENSMUSP00000131266	Mark2
ENSMUSP00000096347	Lrif1
	Lrif1
ENSMUSP00000115110	Lrif1
ENSMUSP00000114163	Lrif1
ENSMUSP00000102347	Lrif1
ENSMUSP00000120350	Lrif1
	Lrif1
	Lrif1
	Lrif1
ENSMUSP00000096346	Lrif1
ENSMUSP00000119815	Lrif1
	Lrif1
	Gm25466
	Mir5124b
	Rpl21-ps4
	Ang-ps2
	Ear-ps9
ENSMUSP00000051487	Hpcal4
ENSMUSP00000101853	Hpcal4
ENSMUSP00000122104	Hpcal4
	Hpcal4
ENSMUSP00000120066	Hpcal4
	
	Ear-ps8
	Ang-ps3
ENSMUSP00000123872	Ear10
ENSMUSP00000130933	Ear10
ENSMUSP00000125038	Gm8113
	Gm9550
	Ear-ps7
	Gm49087
	Gm45724
	Gm44157
	Ear-ps10
	Ces3b
ENSMUSP00000090909	Ces3b
ENSMUSP00000074004	Ces3b
ENSMUSP00000134204	Ces3b
	Gm8194
ENSMUSP00000138232	Tmem209
ENSMUSP00000067667	Tmem209
ENSMUSP00000138292	Tmem209
ENSMUSP00000110813	Tmem209
ENSMUSP00000110810	Tmem209
ENSMUSP00000100056	Tmem209
	Tmem209
ENSMUSP00000145248	Tmem209
	Tmem209
ENSMUSP00000115567	Tmem209
	Gm3287
	Gm3287
	Gm3287
	Gm3287
	Gm3287
ENSMUSP00000084887	Myo1f
ENSMUSP00000134715	Myo1f
ENSMUSP00000134600	Myo1f
	Myo1f
	Myo1f
ENSMUSP00000069422	Nt5c1a
	Gm38253
ENSMUSP00000045376	2410004B18Rik
ENSMUSP00000119149	2410004B18Rik
ENSMUSP00000118224	2410004B18Rik
	2410004B18Rik
ENSMUSP00000140015	2410004B18Rik
	2410004B18Rik
ENSMUSP00000140075	2410004B18Rik
	Ear-ps2
	Ang-ps1
	Gm49099
	Gm49099
	Gm16545
ENSMUSP00000026377	Padi3
ENSMUSP00000130721	Padi3
	Gm49101
ENSMUSP00000074386	Ear2
	Gm49103
	Gm18216
	Rpl13-ps3
	Gm48447
	Gm29361
	Gm33472
	Gm33472
	Gm33472
	Gm56548
	Gm47666
ENSMUSP00000066413	Setd3
	Setd3
ENSMUSP00000123159	Setd3
	Setd3
ENSMUSP00000105505	Setd3
ENSMUSP00000121406	Setd3
	Setd3
ENSMUSP00000122520	Setd3
ENSMUSP00000035781	Cd53
	Gm41162
	Gm48453
ENSMUSP00000022548	1700129C05Rik
ENSMUSP00000125379	1700129C05Rik
ENSMUSP00000125361	1700129C05Rik
ENSMUSP00000125240	1700129C05Rik
ENSMUSP00000120150	Aire
ENSMUSP00000122659	Aire
ENSMUSP00000114904	Aire
	Aire
ENSMUSP00000114808	Aire
ENSMUSP00000122190	Aire
ENSMUSP00000121477	Aire
ENSMUSP00000118317	Aire
ENSMUSP00000019257	Aire
ENSMUSP00000101034	Aire
ENSMUSP00000115162	Aire
ENSMUSP00000101035	Aire
ENSMUSP00000123678	Aire
ENSMUSP00000117094	Aire
	Aire
	Aire
ENSMUSP00000128141	Fancb
ENSMUSP00000051402	Fancb
ENSMUSP00000149899	Or11i1
ENSMUSP00000150519	Or11i1
ENSMUSP00000054070	Or11i1
	Gm8804
ENSMUSP00000125062	Ces4a
	Gm35507
	4930527E20Rik
ENSMUSP00000148542	Syde2
ENSMUSP00000142954	Syde2
	Syde2
ENSMUSP00000041897	Syde2
	Gm5142
ENSMUSP00000099412	Rprd1b
	Rprd1b
	Rprd1b
ENSMUSP00000105144	Rprd1b
ENSMUSP00000029180	Rprd1b
ENSMUSP00000118434	Rprd1b
ENSMUSP00000117807	Rprd1b
ENSMUSP00000122419	Rprd1b
ENSMUSP00000134360	Rcbtb1
ENSMUSP00000037030	Rcbtb1
ENSMUSP00000133369	Rcbtb1
ENSMUSP00000022551	Rcbtb1
ENSMUSP00000134515	Rcbtb1
	Rcbtb1
ENSMUSP00000134542	Rcbtb1
ENSMUSP00000134284	Rcbtb1
	Rcbtb1
ENSMUSP00000133421	Rcbtb1
	Rcbtb1
ENSMUSP00000115813	Asb8
ENSMUSP00000057864	Asb8
ENSMUSP00000121383	Asb8
ENSMUSP00000119481	Asb8
ENSMUSP00000040576	Heyl
	Heyl
	Heyl
	Gm35409
	Mir6945
ENSMUSP00000124475	Dnai3
	Dnai3
	Dnai3
	Dok3
ENSMUSP00000046695	Dok3
ENSMUSP00000153308	Dok3
ENSMUSP00000104685	9530068E07Rik
	9530068E07Rik
	9530068E07Rik
ENSMUSP00000048441	9530068E07Rik
	Gm3830
ENSMUSP00000043367	Mtmr7
ENSMUSP00000043851	Mtmr7
ENSMUSP00000134281	Mtmr7
ENSMUSP00000134731	Mtmr7
ENSMUSP00000134020	Mtmr7
	Mtmr7
ENSMUSP00000108408	Gm15114
	Gm15106
	Gm15112
ENSMUSP00000021956	Ddx41
ENSMUSP00000153348	Ddx41
	Ddx41
	Ddx41
	Ddx41
	Gm8331
	Gm8334
	Gm15125
	Gm13032
ENSMUSP00000031914	Ccdc184
	Gm12901
	Gm15126
ENSMUSP00000026378	Padi1
ENSMUSP00000132237	Or10ad1c
	Or10ad1c
	Kars1-ps1
	Gm12208
	Gm12209
	Gm12210
ENSMUSP00000098745	Luzp4
ENSMUSP00000126473	Luzp4
ENSMUSP00000021285	Stx8
ENSMUSP00000021286	Stx8
ENSMUSP00000104315	Stx8
	Stx8
	Stx8
	Stx8
	Or10ad1
ENSMUSP00000129271	Or10ad1
	Or10ad1
	Or10ad1
	Or10ad1
	Gm25627
ENSMUSP00000035361	Shc1
ENSMUSP00000115509	Shc1
ENSMUSP00000123635	Shc1
ENSMUSP00000119293	Shc1
ENSMUSP00000103040	Shc1
	Shc1
ENSMUSP00000091940	Shc1
ENSMUSP00000117190	Shc1
	Shc1
ENSMUSP00000140336	Shc1
ENSMUSP00000154601	Or10ad1b
ENSMUSP00000154542	Or10ad1b
	Or10ad1b
	Or10ad1b
	Trerf1
ENSMUSP00000159410	Trerf1
	Trerf1
	Trerf1
ENSMUSP00000159411	Trerf1
	4930515B02Rik
ENSMUSP00000127616	H1f7
ENSMUSP00000133212	Zfp641
ENSMUSP00000023722	Zfp641
ENSMUSP00000030765	Padi2
	Padi2
	Padi2
	Gm15099
	Gm15084
	Gm15094
	Pou5f1-rs13
ENSMUSP00000152784	Ccnk
ENSMUSP00000098616	Ccnk
	Ccnk
ENSMUSP00000036085	Ammecr1
	Phf11
	Gm55106
ENSMUSP00000128287	Rtl9
	Gm12303
	Gm55958
	Gm12304
	C78197
	Gm49072
ENSMUSP00000150788	Or8s16
ENSMUSP00000078672	Or8s16
	Gm4760
	Gm21162
	Gm3216
	Gm3221
	Gm8046
	Gm39500
ENSMUSP00000065626	Or8s5
ENSMUSP00000145864	Or8s5
	Gm8161
ENSMUSP00000115793	Araf
ENSMUSP00000001155	Araf
	Araf
ENSMUSP00000112521	Araf
	Araf
ENSMUSP00000112513	Araf
	Araf
ENSMUSP00000114846	Araf
	Araf
ENSMUSP00000119544	Araf
ENSMUSP00000042007	Fstl4
ENSMUSP00000150348	Or8s2
ENSMUSP00000051239	Or8s2
ENSMUSP00000159543	Ptprg
ENSMUSP00000159545	Ptprg
	Ptprg
	Ptprg
	Ptprg
ENSMUSP00000159546	Ptprg
	Ptprg
	Ptprg
ENSMUSP00000152421	Ccdc85c
ENSMUSP00000125757	Ccdc85c
	Gm49443
	Gm46416
ENSMUSP00000023062	Tomm22
ENSMUSP00000155148	Tomm22
ENSMUSP00000155226	Tomm22
	Fam193b
ENSMUSP00000153687	Fam193b
ENSMUSP00000021957	Fam193b
	Fam193b
ENSMUSP00000153620	Fam193b
	Fam193b
	Fam193b
	Fam193b
	Gm26226
	
	Sgip1
	Sgip1
ENSMUSP00000063712	Sgip1
	Sgip1
ENSMUSP00000072301	Sgip1
ENSMUSP00000115075	Sgip1
	Sgip1
ENSMUSP00000079553	Sgip1
	Sgip1
ENSMUSP00000139337	Sgip1
ENSMUSP00000102495	Sgip1
ENSMUSP00000122556	Sgip1
	Sgip1
	Sgip1
	Sgip1
	
ENSMUSP00000153809	Gm30083
	Gm30083
ENSMUSP00000021685	Hhipl1
	Hhipl1
ENSMUSP00000050727	Adam24
ENSMUSP00000154683	Gm5460
ENSMUSP00000154151	Gm5460
	Gm5460
ENSMUSP00000098285	Gm5460
ENSMUSP00000128173	Elof1
ENSMUSP00000013966	Elof1
ENSMUSP00000149885	Elof1
ENSMUSP00000150536	Elof1
ENSMUSP00000150169	Elof1
	Gm45660
	Gm8423
	Gm2080
	Gm5749
ENSMUSP00000094420	Adam25
ENSMUSP00000023061	Josd1
	Gm8436
ENSMUSP00000057794	Adam20
	2010009K17Rik
ENSMUSP00000065783	Adam39
	Gm49520
	Gm5345
ENSMUSP00000043575	Gtpbp1
ENSMUSP00000155128	Gtpbp1
ENSMUSP00000155617	Gtpbp1
ENSMUSP00000155719	Gtpbp1
ENSMUSP00000155592	Gtpbp1
	Gtpbp1
ENSMUSP00000154947	Gtpbp1
ENSMUSP00000155748	Gtpbp1
	Gtpbp1
	Gm55925
	4930478K11Rik
	Gm11186
ENSMUSP00000035303	Ntmt1
ENSMUSP00000141905	Ntmt1
ENSMUSP00000116760	Ntmt1
	Ntmt1
	Ntmt1
ENSMUSP00000141222	Ntmt1
ENSMUSP00000123140	Ntmt1
ENSMUSP00000142189	Ntmt1
ENSMUSP00000141900	Ntmt1
ENSMUSP00000113460	Mrps10
ENSMUSP00000113343	Mrps10
	Mrps10
ENSMUSP00000116184	Mrps10
	Mrps10
ENSMUSP00000055301	Mrps10
ENSMUSP00000112740	Mrps10
	Mrps10
	Mrps10
	Mrps10
	Mrps10
	Gm31816
	Gm31816
	Gm31816
	Gm31816
	Gm31816
	Gm31816
ENSMUSP00000137109	A630023A22Rik
	A630023A22Rik
ENSMUSP00000059382	Cbfb
ENSMUSP00000105019	Cbfb
ENSMUSP00000105022	Cbfb
ENSMUSP00000105021	Cbfb
	Cbfb
	Cbfb
	Cbfb
ENSMUSP00000021684	Cyp46a1
ENSMUSP00000152489	Cyp46a1
	Cyp46a1
	Cyp46a1
ENSMUSP00000104314	Ntn1
ENSMUSP00000121193	Ntn1
ENSMUSP00000021284	Ntn1
	Mir7084
ENSMUSP00000153795	Antxrl
ENSMUSP00000153806	Antxrl
ENSMUSP00000052816	Antxrl
	Gm47160
	Gm47161
	6530413G14Rik
	6530413G14Rik
	Gm22286
ENSMUSP00000129163	Rab11a
ENSMUSP00000125755	Rab11a
	Rab11a
ENSMUSP00000128150	Rab11a
	Rab11a
ENSMUSP00000127968	Rab11a
ENSMUSP00000129729	Rab11a
ENSMUSP00000004892	Rab11a
	Rab11a
	Gm11189
	Mir6406
	Gm12305
ENSMUSP00000153554	Tmed9
	Tmed9
	Tmed9
ENSMUSP00000105531	Tmed9
	Tmed9
ENSMUSP00000021283	Pik3r5
	Pik3r5
	Pik3r5
	Pik3r5
	Pik3r5
	Gm49129
	Gm24998
ENSMUSP00000159552	Ang6
ENSMUSP00000159544	Gm10375
	Gm55884
ENSMUSP00000065425	Acp5
ENSMUSP00000127128	Acp5
ENSMUSP00000149597	Acp5
ENSMUSP00000150903	Acp5
	Acp5
ENSMUSP00000110970	Acp5
	Eml1
ENSMUSP00000057209	Eml1
ENSMUSP00000105483	Eml1
ENSMUSP00000105486	Eml1
ENSMUSP00000118325	Eml1
	Eml1
	Eml1
	Eml1
	Gm36945
	Gm36945
ENSMUSP00000159551	Ang5
ENSMUSP00000098327	B4galt7
	B4galt7
ENSMUSP00000123292	B4galt7
ENSMUSP00000068532	B4galt7
